Folder,Subfolder,Site,Lon,Lat,Comment,Color
3rd Cluster,OnAir,KIE KIE BVY,30.61839,50.51475,15-12-15,green
3rd Cluster,OnAir,KIE KIE BZ2,30.6125,50.49708,09-10-15,green
3rd Cluster,OnAir,KIE KIE BZA,30.617,50.49342,04-12-15,green
3rd Cluster,OnAir,KIE KIE BZK,30.59194,50.51139,16-10-15,green
3rd Cluster,OnAir,KIE KIE CBK,30.40472115,50.47175,15-03-16,green
3rd Cluster,OnAir,KIE KIE CHR,30.34289,50.4595,03-12-15,green
3rd Cluster,OnAir,KIE KIE CNB,30.34694,50.46028,28-09-15,green
3rd Cluster,OnAir,KIE KIE D11,30.49829927,50.50513695,07-12-15,green
3rd Cluster,OnAir,KIE KIE D12,30.49855526,50.50900525,21-12-15,green
3rd Cluster,OnAir,KIE KIE D21,30.49841523,50.51558556,22-12-15,green
3rd Cluster,OnAir,KIE KIE DEP,30.38499915,50.45944,01-12-15,green
3rd Cluster,OnAir,KIE KIE DNE,30.47556,50.56139,15-12-15,green
3rd Cluster,OnAir,KIE KIE DNV,30.46360915,50.56667,25-11-15,green
3rd Cluster,OnAir,KIE KIE DOK,30.4825,50.52611,02-12-15,green
3rd Cluster,OnAir,KIE KIE DON,30.30693915,50.435,17-11-15,green
3rd Cluster,OnAir,KIE KIE DRZ,30.41228,50.45533,16-10-15,green
3rd Cluster,OnAir,KIE KIE ECA,30.407667,50.457361,25-11-15,green
3rd Cluster,OnAir,KIE KIE ELT,30.62694,50.51306,16-10-15,green
3rd Cluster,OnAir,KIE KIE EP7,30.48071879,50.52097,25-11-15,green
3rd Cluster,OnAir,KIE KIE EST,30.41117,50.46369,29-10-15,green
3rd Cluster,OnAir,KIE KIE ETZ,30.39775,50.422028,21-12-15,green
3rd Cluster,OnAir,KIE KIE EXP,30.39972,50.46972,16-10-15,green
3rd Cluster,OnAir,KIE KIE FEO,30.48111,50.35486,11-12-15,green
3rd Cluster,OnAir,KIE KIE FLO,30.60194,50.44472,09-10-15,green
3rd Cluster,OnAir,KIE KIE FO2,30.48905879,50.35819,27-11-15,green
3rd Cluster,OnAir,KIE KIE FOB,30.48917,50.36228,15-12-15,green
3rd Cluster,OnAir,KIE KIE FOR,30.41250252,50.51219305,04-12-15,green
3rd Cluster,OnAir,KIE KIE FRT,30.417917,50.515583,17-11-15,green
3rd Cluster,OnAir,KIE KIE G19,30.49044,50.521,19-02-16,green
3rd Cluster,OnAir,KIE KIE G65,30.51583,50.52667,09-11-15,green
3rd Cluster,OnAir,KIE KIE G79,30.51128,50.52339,02-02-16,green
3rd Cluster,OnAir,KIE KIE GAR,30.56868915,50.48469,10-11-15,green
3rd Cluster,OnAir,KIE KIE GD2,30.49306,50.52278,09-10-15,green
3rd Cluster,OnAir,KIE KIE GDP,30.57028,50.4425,09-11-15,green
3rd Cluster,OnAir,KIE KIE GER,30.51444,50.52028,26-10-15,green
3rd Cluster,OnAir,KIE KIE GID,30.58111,50.44694,23-12-15,green
3rd Cluster,OnAir,KIE KIE GKS,30.3855,50.43522,28-09-15,green
3rd Cluster,OnAir,KIE KIE GL2,30.4475,50.36444,23-12-15,green
3rd Cluster,OnAir,KIE KIE GLK,30.60833,50.44417,29-12-15,green
3rd Cluster,OnAir,KIE KIE GLS,30.46222,50.37333,09-11-15,green
3rd Cluster,OnAir,KIE KIE GOL,30.48717,50.38442,02-12-15,green
3rd Cluster,OnAir,KIE KIE GON,30.41729534,50.5117844,01-12-15,green
3rd Cluster,OnAir,KIE KIE GOS,30.36492,50.49736,02-12-15,green
3rd Cluster,OnAir,KIE KIE GS5,30.52328,50.49975,04-11-15,green
3rd Cluster,OnAir,KIE KIE GS6,30.51056,50.51203,05-02-16,green
3rd Cluster,OnAir,KIE KIE HOL,30.49361,50.3975,08-12-15,green
3rd Cluster,OnAir,KIE KIE INT,30.40666879,50.47889,26-10-15,green
3rd Cluster,OnAir,KIE KIE IRP,30.35472,50.46053,14-12-15,green
3rd Cluster,OnAir,KIE KIE ITF,30.48110915,50.33944,23-11-15,green
3rd Cluster,OnAir,KIE KIE KBA,30.6,50.49261,16-10-15,green
3rd Cluster,OnAir,KIE KIE KBL,30.58767,50.49381,26-10-15,green
3rd Cluster,OnAir,KIE KIE KL2,30.38377915,50.41094,30-12-15,green
3rd Cluster,OnAir,KIE KIE KLC,30.37908,50.42039,30-10-15,green
3rd Cluster,OnAir,KIE KIE KNI,30.50045238,50.4876961,30-12-15,green
3rd Cluster,OnAir,KIE KIE KRA,30.38027915,50.46544,04-12-15,green
3rd Cluster,OnAir,KIE KIE KRB,30.47944,50.39708,28-12-15,green
3rd Cluster,OnAir,KIE KIE KRF,30.34536,50.54656,26-10-15,green
3rd Cluster,OnAir,KIE KIE KRN,30.48869,50.49439,09-11-15,green
3rd Cluster,OnAir,KIE KIE KRP,30.43639,50.51028,11-11-15,green
3rd Cluster,OnAir,KIE KIE KRT,30.38528,50.42417,15-12-15,green
3rd Cluster,OnAir,KIE KIE KSH,30.58569,50.50108,09-10-15,green
3rd Cluster,OnAir,KIE KIE KSN,30.45569315,50.378139,25-02-16,green
3rd Cluster,OnAir,KIE KIE KTH,30.40694,50.41722,26-10-15,green
3rd Cluster,OnAir,KIE KIE KUA,30.60443915,50.48575,29-10-15,green
3rd Cluster,OnAir,KIE KIE KVI,30.43389,50.50167,28-12-15,green
3rd Cluster,OnAir,KIE KIE LAV,30.605,50.50167,04-12-15,green
3rd Cluster,OnAir,KIE KIE LIT,30.36433,50.44369,04-12-15,green
3rd Cluster,OnAir,KIE KIE LMN,30.47721915,50.38667,16-10-15,green
3rd Cluster,OnAir,KIE KIE LOM,30.49417,50.39194,16-12-15,green
3rd Cluster,OnAir,KIE KIE LRH,30.59625,50.5165,28-11-15,green
3rd Cluster,OnAir,KIE KIE LSK,30.60597,50.52325,29-09-15,green
3rd Cluster,OnAir,KIE KIE LSN,30.35567,50.54394,29-09-15,green
3rd Cluster,OnAir,KIE KIE LUG,30.46249701,50.50554932,06-11-15,green
3rd Cluster,OnAir,KIE KIE LUN,30.59221879,50.45167,05-10-15,green
3rd Cluster,OnAir,KIE KIE M51,30.60880915,50.51119,23-12-15,green
3rd Cluster,OnAir,KIE KIE M59,30.61052879,50.51311,23-12-15,green
3rd Cluster,OnAir,KIE KIE M69,30.61485879,50.51617,15-12-15,green
3rd Cluster,OnAir,KIE KIE MA1,30.462583,50.519806,19-01-16,green
3rd Cluster,OnAir,KIE KIE MDK,30.52014,50.49631,23-12-15,green
3rd Cluster,OnAir,KIE KIE MGR,30.41194,50.48361,06-11-15,green
3rd Cluster,OnAir,KIE KIE MH2,30.49263915,50.35256,29-09-15,green
3rd Cluster,OnAir,KIE KIE MI5,30.6245,50.52711,15-12-15,green
3rd Cluster,OnAir,KIE KIE MI6,30.60316915,50.53383,13-11-15,green
3rd Cluster,OnAir,KIE KIE MIN,30.44743879,50.51989,10-11-15,green
3rd Cluster,OnAir,KIE KIE MJ2,30.59139,50.50278,28-09-15,green
3rd Cluster,OnAir,KIE KIE MJA,30.59607915,50.50283,29-03-16,green
3rd Cluster,OnAir,KIE KIE ML1,30.49399915,50.503667,11-02-16,green
3rd Cluster,OnAir,KIE KIE MLV,30.490972,50.505194,26-02-16,green
3rd Cluster,OnAir,KIE KIE MOM,30.56272,50.49411,21-12-15,green
3rd Cluster,OnAir,KIE KIE MST,30.44766701,50.50019763,29-02-16,green
3rd Cluster,OnAir,KIE KIE MYR,30.61475,50.44506,16-10-15,green
3rd Cluster,OnAir,KIE KIE NSB,30.58083,50.46317,11-11-15,green
3rd Cluster,OnAir,KIE KIE NVC,30.47944,50.37778,27-11-15,green
3rd Cluster,OnAir,KIE KIE NVM,30.43361,50.49889,09-11-15,green
3rd Cluster,OnAir,KIE KIE NZB,30.45903,50.5065,28-09-15,green
3rd Cluster,OnAir,KIE KIE O14,30.502889,50.507028,01-03-16,green
3rd Cluster,OnAir,KIE KIE OBA,30.57627581,50.49803085,19-01-16,green
3rd Cluster,OnAir,KIE KIE OBL,30.49588649,50.51133153,22-12-15,green
3rd Cluster,OnAir,KIE KIE OBR,30.49472,50.38389,25-11-15,green
3rd Cluster,OnAir,KIE KIE OBU,30.328139,50.465056,31-03-16,green
3rd Cluster,OnAir,KIE KIE ODN,30.49999879,50.5,28-09-15,green
3rd Cluster,OnAir,KIE KIE ODS,30.4588635,50.36821322,14-12-15,green
3rd Cluster,OnAir,KIE KIE OFC,30.59755862,50.45519611,11-11-15,green
3rd Cluster,OnAir,KIE KIE OKI,30.59022,50.44939,21-12-15,green
3rd Cluster,OnAir,KIE KIE OLI,30.51583,50.51556,09-11-15,green
3rd Cluster,OnAir,KIE KIE OSI,30.44691579,50.513861,10-02-16,green
3rd Cluster,OnAir,KIE KIE OTD,30.3815,50.45064,20-11-15,green
3rd Cluster,OnAir,KIE KIE OZR,30.5205,50.49342,21-10-15,green
3rd Cluster,OnAir,KIE KIE P67,30.40599879,50.458028,14-12-15,green
3rd Cluster,OnAir,KIE KIE P85,30.39732915,50.50758,28-09-15,green
3rd Cluster,OnAir,KIE KIE PAL,30.35694,50.46778,26-10-15,green
3rd Cluster,OnAir,KIE KIE PDI,30.43413915,50.50425,10-02-16,green
3rd Cluster,OnAir,KIE KIE PER,30.598,50.46325,06-01-16,green
3rd Cluster,OnAir,KIE KIE PET,30.51486,50.48778,25-11-15,green
3rd Cluster,OnAir,KIE KIE PGB,30.38855915,50.45622,29-10-15,green
3rd Cluster,OnAir,KIE KIE PLE,30.3375,50.47194,09-11-15,green
3rd Cluster,OnAir,KIE KIE PLR,30.4636443,50.51744543,09-10-15,green
3rd Cluster,OnAir,KIE KIE PMG,30.36545803,50.45700368,03-03-16,green
3rd Cluster,OnAir,KIE KIE POB,30.39916915,50.45889,21-12-15,green
3rd Cluster,OnAir,KIE KIE PPD,30.35610879,50.455,10-12-15,green
3rd Cluster,OnAir,KIE KIE PPR,30.41222,50.50778,31-03-16,green
3rd Cluster,OnAir,KIE KIE PPV,30.46139,50.50194,27-11-15,green
3rd Cluster,OnAir,KIE KIE PRK,30.41771915,50.51075,21-10-15,green
3rd Cluster,OnAir,KIE KIE PRR,30.51031,50.51386,29-03-16,green
3rd Cluster,OnAir,KIE KIE PSE,30.40556,50.42194,04-12-15,green
3rd Cluster,OnAir,KIE KIE PUB,30.40520122,50.49491695,02-12-15,green
3rd Cluster,OnAir,KIE KIE PVD,30.44689,50.52589,04-12-15,green
3rd Cluster,OnAir,KIE KIE PZP,30.60072,50.47906,28-09-15,green
3rd Cluster,OnAir,KIE KIE R40,30.60035624,50.53041475,10-12-15,green
3rd Cluster,OnAir,KIE KIE R46,30.60166879,50.53122,22-12-15,green
3rd Cluster,OnAir,KIE KIE RDG,30.58333,50.49167,21-12-15,green
3rd Cluster,OnAir,KIE KIE RDN,30.595,50.52028,16-10-15,green
3rd Cluster,OnAir,KIE KIE RDZ,30.58522,50.48675,20-11-15,green
3rd Cluster,OnAir,KIE KIE ROL,30.36889,50.43244,04-12-15,green
3rd Cluster,OnAir,KIE KIE RSD,30.58727772,50.47074848,04-12-15,green
3rd Cluster,OnAir,KIE KIE RUB,30.35711,50.47567,29-10-15,green
3rd Cluster,OnAir,KIE KIE RUS,30.43889,50.53361,17-11-15,green
3rd Cluster,OnAir,KIE KIE SAB,30.59833,50.50722,29-10-15,green
3rd Cluster,OnAir,KIE KIE SEM,30.36722,50.46139,04-12-15,green
3rd Cluster,OnAir,KIE KIE SEV,30.50778,50.52833,17-11-15,green
3rd Cluster,OnAir,KIE KIE SH4,30.60155915,50.42531,29-12-15,green
3rd Cluster,OnAir,KIE KIE SIM,30.40610915,50.40472,26-10-15,green
3rd Cluster,OnAir,KIE KIE SLT,30.41138829,50.47389,04-12-15,green
3rd Cluster,OnAir,KIE KIE SLU,30.36861,50.47153,16-10-15,green
3rd Cluster,OnAir,KIE KIE SOF,30.470889,50.382278,23-11-15,green
3rd Cluster,OnAir,KIE KIE SRC,30.42138915,50.48889,28-09-15,green
3rd Cluster,OnAir,KIE KIE SRF,30.60499879,50.43528,16-10-15,green
3rd Cluster,OnAir,KIE KIE SRK,30.45643915,50.54647,09-11-15,green
3rd Cluster,OnAir,KIE KIE STC,30.37547115,50.4945,19-11-15,green
3rd Cluster,OnAir,KIE KIE STE,30.397972,50.485139,22-12-15,green
3rd Cluster,OnAir,KIE KIE SVB,30.42499915,50.51361,26-10-15,green
3rd Cluster,OnAir,KIE KIE SVE,30.42528,50.509,09-10-15,green
3rd Cluster,OnAir,KIE KIE SZU,30.44157915,50.39425,30-10-15,green
3rd Cluster,OnAir,KIE KIE T18,30.50325,50.51028,17-03-16,green
3rd Cluster,OnAir,KIE KIE T34,30.46443879,50.39222,10-11-15,green
3rd Cluster,OnAir,KIE KIE T5B,30.39442,50.47975,28-12-15,green
3rd Cluster,OnAir,KIE KIE TC6,30.63207915,50.53,04-12-15,green
3rd Cluster,OnAir,KIE KIE TEP,30.45042,50.36994,16-10-15,green
3rd Cluster,OnAir,KIE KIE TFU,30.61736,50.52222,11-12-15,green
3rd Cluster,OnAir,KIE KIE TI2,30.5025,50.51167,28-09-15,green
3rd Cluster,OnAir,KIE KIE TI3,30.50533175,50.5116139,28-09-15,green
3rd Cluster,OnAir,KIE KIE TLB,30.59886,50.421,29-03-16,green
3rd Cluster,OnAir,KIE KIE TLV,30.39999915,50.475,29-04-16,green
3rd Cluster,OnAir,KIE KIE TMP,30.61,50.44083,30-10-15,green
3rd Cluster,OnAir,KIE KIE TOS,30.55833,50.44917,29-09-15,green
3rd Cluster,OnAir,KIE KIE TOU,30.59658979,50.45097373,26-10-15,green
3rd Cluster,OnAir,KIE KIE TPL,30.40166915,50.48222,02-12-15,green
3rd Cluster,OnAir,KIE KIE TR1,30.45305915,50.36139,16-10-15,green
3rd Cluster,OnAir,KIE KIE TR2,30.45803,50.38181,23-12-15,green
3rd Cluster,OnAir,KIE KIE TR4,30.451222,50.381222,15-12-15,green
3rd Cluster,OnAir,KIE KIE TR5,30.450722,50.384389,25-02-16,green
3rd Cluster,OnAir,KIE KIE TRM,30.45417,50.375,09-11-15,green
3rd Cluster,OnAir,KIE KIE TSV,30.62705303,50.52191305,30-10-15,green
3rd Cluster,OnAir,KIE KIE TU2,30.38997,50.48778,28-09-15,green
3rd Cluster,OnAir,KIE KIE USU,30.41236,50.47078,04-12-15,green
3rd Cluster,OnAir,KIE KIE VIN,30.42805829,50.5075,21-10-15,green
3rd Cluster,OnAir,KIE KIE VK1,30.44917,50.37806,02-12-15,green
3rd Cluster,OnAir,KIE KIE VK2,30.45333,50.50556,09-11-15,green
3rd Cluster,OnAir,KIE KIE VOD,30.35883612,50.53386153,22-02-16,green
3rd Cluster,OnAir,KIE KIE VRH,30.35292,50.45222,10-12-15,green
3rd Cluster,OnAir,KIE KIE VRN,30.37891579,50.461528,10-11-15,green
3rd Cluster,OnAir,KIE KIE VS2,30.50528,50.39583,10-11-15,green
3rd Cluster,OnAir,KIE KIE VSK,30.48913319,50.39388848,11-11-15,green
3rd Cluster,OnAir,KIE KIE VYS,30.45233,50.56594,21-10-15,green
3rd Cluster,OnAir,KIE KIE YHT,30.53139,50.52917,09-10-15,green
3rd Cluster,OnAir,KIE KIE YKK,30.36966915,50.43633,04-12-15,green
3rd Cluster,OnAir,KIE KIE YKL,30.38066879,50.43564,03-11-15,green
3rd Cluster,OnAir,KIE KIE YKT,30.41556,50.41222,26-10-15,green
3rd Cluster,OnAir,KIE KIE YUR,30.383889,50.431139,27-11-15,green
3rd Cluster,OnAir,KIE KIE ZAB,30.47528,50.35778,30-09-15,green
3rd Cluster,OnAir,KIE KIE ZAK,30.61694,50.51056,04-12-15,green
3rd Cluster,OnAir,KIE KIE ZDC,30.36305915,50.43056,23-12-15,green
3rd Cluster,OnAir,KIE KIE ZGJ,30.49156,50.51747,19-02-16,green
3rd Cluster,OnAir,KIE KIE ZKR,30.61583,50.50333,30-10-15,green
3rd Cluster,OnAir,KIE KIE ZME,30.38693915,50.44528,04-12-15,green
3rd Cluster,OnAir,KIE KIE ZOY,30.48528,50.51694,30-09-15,green
3rd Cluster,OnAir,KIE KIE ZP5,30.44778,50.50667,28-09-15,green
3rd Cluster,OnAir,KIE KIE ZPD,30.44091915,50.50742,31-03-16,green
3rd Cluster,OnAir,KIE KOC MEB,30.321444,50.49325,01-03-16,green
3rd Cluster,OnAir,KIE KOC ZLZ,30.34128,50.48964,26-10-15,green
3rd Cluster,OnAir,KIE REC LN1,30.433,50.35294,16-10-15,green
3rd Cluster,OnAir,KIE REC NVS,30.44971879,50.35222,29-10-15,green
3rd Cluster,OnAir,KIE REC PT2,30.35332879,50.43694,09-10-15,green
3rd Cluster,Not,KIE KIE 7LN,30.36444,50.54939,30-04-16,orange
3rd Cluster,Not,KIE KIE AKA,30.36778,50.46694,27-04-16,orange
3rd Cluster,Not,KIE KIE AKC,50.464847,30.355474,31-03-16,orange
3rd Cluster,Not,KIE KIE ANT,30.395389,50.4585,30-05-16,orange
3rd Cluster,Not,KIE KIE ARX,30.44078,50.38153,20-04-16,orange
3rd Cluster,Not,KIE KIE B8B,50.499454,30.582197,30-04-16,orange
3rd Cluster,Not,KIE KIE BAN,30.60427915,50.428,30-04-16,orange
3rd Cluster,Not,KIE KIE BCH,50.431869,30.604937,20-04-16,orange
3rd Cluster,Not,KIE KIE BIL,50.45776,30.37523,31-03-16,orange
3rd Cluster,Not,KIE KIE BKO,30.38167,50.42322,28-04-16,orange
3rd Cluster,Not,KIE KIE BLG,50.411399,30.407124,28-04-16,orange
3rd Cluster,Not,KIE KIE BOG,50.520081,30.486408,30-05-16,orange
3rd Cluster,Not,KIE KIE BY7,30.621167,50.516417,31-03-16,orange
3rd Cluster,Not,KIE KIE CLB,30.59503,50.45858,28-05-16,orange
3rd Cluster,Not,KIE KIE D51,30.50341615,50.523528,30-05-16,orange
3rd Cluster,Not,KIE KIE D65,30.507333,50.523444,26-04-16,orange
3rd Cluster,Not,KIE KIE DAV,50.438577,30.598797,15-05-16,orange
3rd Cluster,Not,KIE KIE DVS,50.429098,30.59445,20-04-16,orange
3rd Cluster,Not,KIE KIE ENT,50.442632,30.594459,20-04-16,orange
3rd Cluster,Not,KIE KIE FES,30.61024829,50.506944,10-06-16,orange
3rd Cluster,Not,KIE KIE G14,50.507317,30.510875,15-06-16,orange
3rd Cluster,Not,KIE KIE G21,50.505293,30.508901,30-04-16,orange
3rd Cluster,Not,KIE KIE G36,30.50633,50.51972,29-03-16,orange
3rd Cluster,Not,KIE KIE G64,50.514296,30.494118,10-05-16,orange
3rd Cluster,Not,KIE KIE G68,50.510551,30.509668,10-06-16,orange
3rd Cluster,Not,KIE KIE GAV,30.50325,50.49736,17-04-16,orange
3rd Cluster,Not,KIE KIE GD9,30.59742,50.51844,20-05-16,orange
3rd Cluster,Not,KIE KIE GRA,50.519972,30.599693,20-05-16,orange
3rd Cluster,Not,KIE KIE K17,50.423345,30.372292,17-06-16,orange
3rd Cluster,Not,KIE KIE K8G,50.504085,30.587071,25-04-16,orange
3rd Cluster,Not,KIE KIE KAC,50.379157,30.461435,14-04-16,orange
3rd Cluster,Not,KIE KIE KIB,30.598,50.48969,20-05-16,orange
3rd Cluster,Not,KIE KIE KIN,30.50860915,50.39667,19-06-16,orange
3rd Cluster,Not,KIE KIE KLD,50.477476,30.346711,15-04-16,orange
3rd Cluster,Not,KIE KIE KLP,30.49099879,50.38975,21-04-16,orange
3rd Cluster,Not,KIE KIE KLS,50.425318,30.379039,17-06-16,orange
3rd Cluster,Not,KIE KIE KLV,50.417147,30.3842,28-04-16,orange
3rd Cluster,Not,KIE KIE KRV,30.47372,50.50597,15-04-16,orange
3rd Cluster,Not,KIE KIE KRY,50.464051,30.336352,20-05-16,orange
3rd Cluster,Not,KIE KIE KTL,50.452089,30.376007,19-04-16,orange
3rd Cluster,Not,KIE KIE KTV,50.427388,30.387694,17-06-16,orange
3rd Cluster,Not,KIE KIE KU4,50.482592,30.605941,15-04-16,orange
3rd Cluster,Not,KIE KIE L27,30.586,50.52275,31-03-16,orange
3rd Cluster,Not,KIE KIE L60,30.45946915,50.38369,30-04-16,orange
3rd Cluster,Not,KIE KIE LGV,50.497618,30.50942,14-05-16,orange
3rd Cluster,Not,KIE KIE LIS,30.59614,50.52939,20-05-16,orange
3rd Cluster,Not,KIE KIE LKB,30.37089,50.42714,28-04-16,orange
3rd Cluster,Not,KIE KIE LR6,30.59972029,50.5175,30-04-16,orange
3rd Cluster,Not,KIE KIE LTS,50.377533,30.452352,20-04-16,orange
3rd Cluster,Not,KIE KIE LVH,50.516641,30.598404,30-04-16,orange
3rd Cluster,Not,KIE KIE LYN,50.458058,30.588412,16-06-16,orange
3rd Cluster,Not,KIE KIE M97,50.526726,30.619404,20-05-16,orange
3rd Cluster,Not,KIE KIE MAJ,30.61863915,50.51661,01-04-16,orange
3rd Cluster,Not,KIE KIE MAL,50.502945,30.506601,10-05-16,orange
3rd Cluster,Not,KIE KIE MED,30.493028,50.489583,25-05-16,orange
3rd Cluster,Not,KIE KIE MIO,0,2,16-06-16,orange
3rd Cluster,Not,KIE KIE MML,30.50383,50.50336,31-03-16,orange
3rd Cluster,Not,KIE KIE MSM,30.52389,50.48528,15-04-16,orange
3rd Cluster,Not,KIE KIE NAT,30.44217073,50.50399695,01-04-16,orange
3rd Cluster,Not,KIE KIE NBL,30.34666615,50.474111,29-05-16,orange
3rd Cluster,Not,KIE KIE NVI,30.60303,50.47378,20-05-16,orange
3rd Cluster,Not,KIE KIE O32,50.517142,30.502054,25-05-16,orange
3rd Cluster,Not,KIE KIE O33,30.496778,50.518306,15-04-16,orange
3rd Cluster,Not,KIE KIE O40,30.50097,50.51978,24-04-16,orange
3rd Cluster,Not,KIE KIE OBK,50.514576,30.50317,30-05-16,orange
3rd Cluster,Not,KIE KIE OBO,30.51391052,50.50327238,17-06-16,orange
3rd Cluster,Not,KIE KIE OLV,50.478504,30.3414,25-04-16,orange
3rd Cluster,Not,KIE KIE OZE,50.525057,30.493791,15-06-16,orange
3rd Cluster,Not,KIE KIE PE7,30.59391915,50.47925,29-04-16,orange
3rd Cluster,Not,KIE KIE PLD,50.461198,30.357929,28-05-16,orange
3rd Cluster,Not,KIE KIE PRP,50.45305632,30.36416705,25-05-16,orange
3rd Cluster,Not,KIE KIE PTR,30.49588647,50.48691305,10-04-16,orange
3rd Cluster,Not,KIE KIE R10,30.6020447,50.52244157,20-05-16,orange
3rd Cluster,Not,KIE KIE RAD,30.58916829,50.48417,20-04-16,orange
3rd Cluster,Not,KIE KIE RKS,50.525167,30.460771,20-04-16,orange
3rd Cluster,Not,KIE KIE ROA,50.412257,30.39032,28-04-16,orange
3rd Cluster,Not,KIE KIE ROK,50.522284,30.461207,25-04-16,orange
3rd Cluster,Not,KIE KIE RSN,30.59217,50.44086,14-04-16,orange
3rd Cluster,Not,KIE KIE RU7,30.59481,50.43886,10-04-16,orange
3rd Cluster,Not,KIE KIE SMK,30.40396879,50.40875,10-04-16,orange
3rd Cluster,Not,KIE KIE SMN,30.46575,50.38797,25-04-16,orange
3rd Cluster,Not,KIE KIE SMO,50.383203,30.455956,20-04-16,orange
3rd Cluster,Not,KIE KIE SS2,30.39530915,50.42842,28-04-16,orange
3rd Cluster,Not,KIE KIE SSO,30.39567574,50.4171466,30-04-16,orange
3rd Cluster,Not,KIE KIE STS,50.460181,30.362922,15-04-16,orange
3rd Cluster,Not,KIE KIE SUN,30.34805915,50.55611,20-04-16,orange
3rd Cluster,Not,KIE KIE SV1,30.615611,50.521472,20-05-16,orange
3rd Cluster,Not,KIE KIE SVN,50.525823,30.50155,15-05-16,orange
3rd Cluster,Not,KIE KIE SWE,30.43072731,50.51335762,05-04-16,orange
3rd Cluster,Not,KIE KIE T13,30.49124915,50.51217,31-03-16,orange
3rd Cluster,Not,KIE KIE TCH,50.427065,30.599971,10-05-16,orange
3rd Cluster,Not,KIE KIE TI5,30.48889,50.50936,30-04-16,orange
3rd Cluster,Not,KIE KIE TMM,50.386269,30.471527,15-05-16,orange
3rd Cluster,Not,KIE KIE TSH,50.507997,30.491468,10-04-16,orange
3rd Cluster,Not,KIE KIE TTN,50.390997,30.476675,25-04-16,orange
3rd Cluster,Not,KIE KIE TU5,30.36605879,50.43111,28-04-16,orange
3rd Cluster,Not,KIE KIE UBK,30.39722,50.41014,23-04-16,orange
3rd Cluster,Not,KIE KIE UBR,50.463823,30.348829,28-05-16,orange
3rd Cluster,Not,KIE KIE USH,50.463436,30.342085,28-05-16,orange
3rd Cluster,Not,KIE KIE V79,50.464004,30.361431,28-04-16,orange
3rd Cluster,Not,KIE KIE VAS,30.48306,50.38972,20-04-16,orange
3rd Cluster,Not,KIE KIE VDS,50.463703,30.367557,30-05-16,orange
3rd Cluster,Not,KIE KIE VI3,30.46456,50.38911,25-04-16,orange
3rd Cluster,Not,KIE KIE VI9,30.46080915,50.38669,21-04-16,orange
3rd Cluster,Not,KIE KIE VIL,30.46180271,50.3868622,25-04-16,orange
3rd Cluster,Not,KIE KIE YK4,30.37685915,50.43297,28-04-16,orange
3rd Cluster,Not,KIE KIE YKB,30.38271879,50.43714,25-04-16,orange
3rd Cluster,Not,KIE KIE Z56,50.498949,30.376592,10-04-16,orange
3rd Cluster,Not,KIE KIE Z95,30.623972,50.530361,31-03-16,orange
3rd Cluster,Not,KIE KIE ZG7,30.48819315,50.515167,20-04-16,orange
3rd Cluster,Not,KIE KIE ZK2,30.59611,50.49806,15-05-16,orange
3rd Cluster,Not,KIE KIE ZLD,30.39882915,50.415,28-04-16,orange
3rd Cluster,Not,KIE KIE ZM4,30.36333,50.43444,28-04-16,orange
3rd Cluster,Not,KIE KIE ZMC,50.468994,30.60349,20-05-16,orange
3rd Cluster,Not,KIE KIE ZMK,50.495358,30.427891,15-05-16,orange
3rd Cluster,Not,KIE KIE,50.502406,30.446052,30-04-16,orange
3rd Cluster,Not,KIE KIE,50.524772,30.457638,15-05-16,orange
3rd Cluster,Not,KIE KIE,50.453674,30.588728,20-05-16,orange
3rd Cluster,Not,KIE KIE,50.521812,30.455367,20-05-16,orange
3rd Cluster,Not,KIE KIE,50.434967,30.358998,28-05-16,orange
3rd Cluster,Not,KIE KIE,50.504245,30.415065,28-05-16,orange
3rd Cluster,Not,KIE KIE,50.452808,30.385751,31-05-16,orange
3rd Cluster,Not,KIE KIE,50.49037,30.527705,10-06-16,orange
3rd Cluster,Not,KIE KIE,50.473987,30.327894,15-06-16,orange
3rd Cluster,Not,KIE KIE,50.496245,30.507626,21-06-16,orange
4th Cluster,OnAir,KIE BOA BO2,30.89806,50.34056,28-12-15,green
4th Cluster,OnAir,KIE BOA BOA,30.89383,50.34131,04-01-16,green
4th Cluster,OnAir,KIE BOA BOH,30.89285915,50.35006,21-12-15,green
4th Cluster,OnAir,KIE KIE A39,30.61867,50.40464,04-01-16,green
4th Cluster,OnAir,KIE KIE AHM,30.63056,50.40833,29-10-15,green
4th Cluster,OnAir,KIE KIE AHS,30.61194,50.40028,26-10-15,green
4th Cluster,OnAir,KIE KIE ALD,30.63185879,50.3965,08-12-15,green
4th Cluster,OnAir,KIE KIE ANI,30.54602915,50.44044,21-12-15,green
4th Cluster,OnAir,KIE KIE AR1,30.54657654,50.44283067,09-10-15,green
4th Cluster,OnAir,KIE KIE AVL,30.53839642,50.43167,16-10-15,green
4th Cluster,OnAir,KIE KIE AVT,30.55291879,50.33558,16-10-15,green
4th Cluster,OnAir,KIE KIE B32,30.649306,50.398389,01-02-16,green
4th Cluster,OnAir,KIE KIE BA7,30.660278,50.404444,29-01-16,green
4th Cluster,OnAir,KIE KIE BA9,30.664167,50.405,10-02-16,green
